Open	High	Low	Close	Adj Close	Volume
2.096000909805298	2.096000909805298	2.013040065765381	2.013040065765381	1.1978771686553955	360648.0
1.959359049797058	1.959359049797058	1.8495559692382812	1.8666369915008545	1.110758662223816	2262249.0
1.8495559692382812	1.959359049797058	1.793434977531433	1.9300780296325684	1.1485093832015991	1967173.0
1.9300780296325684	2.049639940261841	1.9227579832077026	1.959359049797058	1.1659334897994995	2885188.0
2.013040065765381	2.013040065765381	1.949597954750061	1.9935189485549927	1.1862602233886719	2360608.0
2.049639940261841	2.049639940261841	1.9959590435028076	2.0032799243927	1.192069411277771	2819615.0
2.049639940261841	2.049639940261841	1.8861570358276367	1.8861570358276367	1.1223740577697754	4065492.0
1.9739990234375	1.9959590435028076	1.9227579832077026	1.9764389991760254	1.1760972738265991	2491753.0
2.049639940261841	2.105762004852295	1.9959590435028076	2.0862410068511963	1.241435170173645	8262129.0
2.0862410068511963	2.3058459758758545	2.0862410068511963	2.3058459758758545	1.3721143007278442	13475140.0
2.37904691696167	2.4351680278778076	2.215564012527466	2.2668049335479736	1.3488813638687134	3016333.0
2.2668049335479736	2.286324977874756	2.1789629459381104	2.286324977874756	1.3604981899261475	8655564.0
2.2326440811157227	2.269244909286499	2.1789629459381104	2.215564012527466	1.3183908462524414	3147478.0
2.2326440811157227	2.2326440811157227	2.113081932067871	2.14968204498291	1.2791866064071655	1540952.0
2.159442901611328	2.1618831157684326	2.049639940261841	2.0764811038970947	1.2356284856796265	2950760.0
2.113081932067871	2.113081932067871	2.032560110092163	2.0471999645233154	1.2182039022445679	1114731.0
2.0471999645233154	2.0471999645233154	2.0471999645233154	2.0471999645233154	1.2182039022445679	0.0
2.049639940261841	2.049639940261841	1.9959590435028076	1.9959590435028076	1.1877131462097168	3081905.0
2.0691609382629395	2.0691609382629395	2.013040065765381	2.032560110092163	1.2094930410385132	4196637.0
2.0423200130462646	2.0862410068511963	2.0423200130462646	2.0691609382629395	1.2312730550765991	3016333.0
2.196043014526367	2.196043014526367	2.0423200130462646	2.049639940261841	1.2196567058563232	524579.0
2.0520811080932617	2.0520811080932617	1.9739990234375	2.0154800415039062	1.1993290185928345	2196677.0
2.0471999645233154	2.0862410068511963	2.032560110092163	2.032560110092163	1.2094930410385132	360648.0
2.1228420734405518	2.196043014526367	2.1228420734405518	2.1326019763946533	1.2690240144729614	1639311.0
2.1204020977020264	2.1326019763946533	2.096000909805298	2.105762004852295	1.2530517578125	1901601.0
2.049639940261841	2.066720962524414	2.049639940261841	2.049639940261841	1.2196567058563232	9409647.0
2.0691609382629395	2.105762004852295	2.0691609382629395	2.0691609382629395	1.2312730550765991	3540912.0
2.0691609382629395	2.096000909805298	2.0471999645233154	2.0691609382629395	1.2312730550765991	3049119.0
2.049639940261841	2.1204020977020264	2.049639940261841	2.1204020977020264	1.2617632150650024	10262089.0
2.1228420734405518	2.1228420734405518	2.0154800415039062	2.049639940261841	1.2196567058563232	754083.0
2.14968204498291	2.14968204498291	1.9959590435028076	2.0301198959350586	1.2080409526824951	2262249.0
2.013040065765381	2.013040065765381	1.9227579832077026	1.9398380517959595	1.154317021369934	1213090.0
2.013040065765381	2.013040065765381	1.9398380517959595	1.9764389991760254	1.1760972738265991	2819615.0
1.959359049797058	1.9764389991760254	1.9300780296325684	1.9325180053710938	1.1499619483947754	2655684.0
1.9398380517959595	1.9398380517959595	1.832476019859314	1.8861570358276367	1.1223740577697754	1934387.0
1.8666369915008545	1.9227579832077026	1.8300360441207886	1.8861570358276367	1.1223740577697754	622938.0
1.8861570358276367	1.8861570358276367	1.8568769693374634	1.8690769672393799	1.1122102737426758	918014.0
1.8690769672393799	1.8861570358276367	1.8397959470748901	1.8763970136642456	1.1165666580200195	688510.0
1.90323805809021	1.9300780296325684	1.8495559692382812	1.8495559692382812	1.1005951166152954	4393354.0
1.9227579832077026	1.9227579832077026	1.8495559692382812	1.8495559692382812	1.1005951166152954	1475380.0
1.8666369915008545	1.8666369915008545	1.8300360441207886	1.8666369915008545	1.110758662223816	360648.0
1.90323805809021	1.9227579832077026	1.8202760219573975	1.8202760219573975	1.0831708908081055	3147478.0
1.8666369915008545	1.9227579832077026	1.8666369915008545	1.8690769672393799	1.1122102737426758	5344155.0
1.9227579832077026	1.9227579832077026	1.8690769672393799	1.8837169408798218	1.1209222078323364	4524499.0
1.9227579832077026	1.9227579832077026	1.878836989402771	1.8861570358276367	1.1223740577697754	3508126.0
1.8861570358276367	1.8861570358276367	1.8861570358276367	1.8861570358276367	1.1223740577697754	0.0
1.8861570358276367	1.8861570358276367	1.8861570358276367	1.8861570358276367	1.1223740577697754	0.0
1.8837169408798218	1.90323805809021	1.8495559692382812	1.8495559692382812	1.1005951166152954	393434.0
1.8519970178604126	1.8568769693374634	1.832476019859314	1.8568769693374634	1.10495126247406	2163891.0
1.8568769693374634	1.864197015762329	1.8397959470748901	1.8568769693374634	1.10495126247406	2032746.0
1.8568769693374634	1.8568769693374634	1.8568769693374634	1.8568769693374634	1.10495126247406	0.0
1.9398380517959595	1.9398380517959595	1.8495559692382812	1.9398380517959595	1.154317021369934	6655604.0
1.9227579832077026	1.959359049797058	1.90323805809021	1.9398380517959595	1.154317021369934	1311449.0
1.9300780296325684	1.9398380517959595	1.90323805809021	1.9227579832077026	1.144153356552124	1573739.0
1.9227579832077026	1.959359049797058	1.8495559692382812	1.8495559692382812	1.1005951166152954	2360608.0
1.9129979610443115	1.9129979610443115	1.8300360441207886	1.8300360441207886	1.0889790058135986	1081945.0
1.8397959470748901	1.8495559692382812	1.7958749532699585	1.8495559692382812	1.1005951166152954	4983506.0
1.8861570358276367	1.9203180074691772	1.8495559692382812	1.9203180074691772	1.1427021026611328	5311369.0
1.9129979610443115	1.949597954750061	1.8666369915008545	1.878836989402771	1.118018627166748	1803242.0
1.8861570358276367	1.9861990213394165	1.8861570358276367	1.9837590456008911	1.1804530620574951	4360568.0
1.9764389991760254	1.9861990213394165	1.959359049797058	1.9764389991760254	1.1760972738265991	2458967.0
1.9788789749145508	2.0227999687194824	1.9398380517959595	2.013040065765381	1.1978771686553955	3213050.0
2.032560110092163	2.032560110092163	1.959359049797058	1.9935189485549927	1.1862602233886719	3180264.0
1.9935189485549927	1.9959590435028076	1.925197958946228	1.9471579790115356	1.1586737632751465	1377021.0
1.9398380517959595	2.00816011428833	1.9398380517959595	2.00816011428833	1.1949723958969116	360648.0
1.9227579832077026	1.9739990234375	1.90323805809021	1.959359049797058	1.1659334897994995	819655.0
1.9739990234375	1.9764389991760254	1.8739570379257202	1.893476963043213	1.1267293691635132	2426180.0
1.900797963142395	1.9227579832077026	1.8495559692382812	1.8666369915008545	1.110758662223816	4754003.0
1.8666369915008545	1.9129979610443115	1.8666369915008545	1.8861570358276367	1.1223740577697754	885228.0
1.8861570358276367	1.9373979568481445	1.8861570358276367	1.9300780296325684	1.1485093832015991	393434.0
1.90323805809021	1.90323805809021	1.8397959470748901	1.8397959470748901	1.0947871208190918	459007.0
1.8300360441207886	1.8666369915008545	1.8129559755325317	1.8666369915008545	1.110758662223816	1311449.0
1.8666369915008545	1.8666369915008545	1.8129559755325317	1.8300360441207886	1.0889790058135986	491793.0
1.8300360441207886	1.8495559692382812	1.7568349838256836	1.793434977531433	1.06719970703125	2622898.0
1.7568349838256836	1.7568349838256836	1.6153119802474976	1.6299519538879395	0.9699172973632812	2786829.0
1.6104320287704468	1.666553020477295	1.5274699926376343	1.666553020477295	0.9916966557502747	2754043.0
1.6836329698562622	1.7568349838256836	1.6836329698562622	1.7568349838256836	1.0454204082489014	2065532.0
1.7397539615631104	1.7397539615631104	1.7177939414978027	1.7202340364456177	1.0236403942108154	983586.0
1.7202340364456177	1.7568349838256836	1.6836329698562622	1.7568349838256836	1.0454204082489014	1311449.0
1.7568349838256836	1.7568349838256836	1.7568349838256836	1.7568349838256836	1.0454204082489014	0.0
1.6958329677581787	1.7397539615631104	1.6958329677581787	1.7397539615631104	1.0352555513381958	2819615.0
1.7568349838256836	1.7665950059890747	1.7202340364456177	1.7202340364456177	1.0236403942108154	885228.0
1.747074007987976	1.747074007987976	1.722674012184143	1.7397539615631104	1.0352555513381958	2131104.0
1.7397539615631104	1.8300360441207886	1.7202340364456177	1.783674955368042	1.06139075756073	1213090.0
1.8300360441207886	1.8666369915008545	1.793434977531433	1.8666369915008545	1.110758662223816	4163851.0
1.8666369915008545	1.8666369915008545	1.8666369915008545	1.8666369915008545	1.110758662223816	0.0
1.864197015762329	1.8861570358276367	1.8202760219573975	1.8202760219573975	1.0831708908081055	1672097.0
1.8129559755325317	1.8300360441207886	1.7763550281524658	1.783674955368042	1.06139075756073	524579.0
1.7568349838256836	1.7763550281524658	1.747074007987976	1.7568349838256836	1.0454204082489014	1606525.0
1.7568349838256836	1.8275959491729736	1.7568349838256836	1.8129559755325317	1.0788147449493408	327862.0
1.8129559755325317	1.8129559755325317	1.793434977531433	1.8031959533691406	1.073007583618164	1540952.0
1.8031959533691406	1.8031959533691406	1.7568349838256836	1.7568349838256836	1.0454204082489014	590152.0
1.7763550281524658	1.7909950017929077	1.7031539678573608	1.7177939414978027	1.0221879482269287	2262249.0
1.722674012184143	1.722674012184143	1.7104740142822266	1.7104740142822266	1.0178319215774536	819655.0
1.7104740142822266	1.7104740142822266	1.6470320224761963	1.651913046836853	0.9829853177070618	491793.0
1.6836329698562622	1.7031539678573608	1.6372720003128052	1.7031539678573608	1.0134762525558472	3999920.0
1.7031539678573608	1.7299940586090088	1.7031539678573608	1.7299940586090088	1.029448390007019	2131104.0
1.7397539615631104	1.7397539615631104	1.666553020477295	1.6811929941177368	1.0004079341888428	754083.0
1.6836329698562622	1.690953016281128	1.6470320224761963	1.6494719982147217	0.9815327525138855	1049159.0
1.6470320224761963	1.666553020477295	1.6299519538879395	1.666553020477295	0.9916966557502747	3180264.0
1.6470320224761963	1.6470320224761963	1.556751012802124	1.644592046737671	0.9786290526390076	1672097.0
1.6299519538879395	1.644592046737671	1.5933510065078735	1.5933510065078735	0.9481374621391296	688510.0
1.5933510065078735	1.6104320287704468	1.5640710592269897	1.6104320287704468	0.9583011865615845	4426140.0
1.6299519538879395	1.666553020477295	1.6104320287704468	1.6567929983139038	0.9858885407447815	622938.0
1.6836329698562622	1.7543950080871582	1.666553020477295	1.7543950080871582	1.0439674854278564	459007.0
1.7397539615631104	1.7568349838256836	1.7031539678573608	1.7177939414978027	1.0221879482269287	1409807.0
1.7202340364456177	1.7446340322494507	1.7202340364456177	1.7299940586090088	1.029448390007019	1114731.0
1.747074007987976	1.8129559755325317	1.7397539615631104	1.7665950059890747	1.0512278079986572	3967133.0
1.8105159997940063	1.8495559692382812	1.8105159997940063	1.8471159934997559	1.0991430282592773	426220.0
1.90323805809021	1.9398380517959595	1.864197015762329	1.9129979610443115	1.138345718383789	4688430.0
1.9129979610443115	1.959359049797058	1.90323805809021	1.9154380559921265	1.1397978067398071	1901601.0
1.9154380559921265	1.9154380559921265	1.9154380559921265	1.9154380559921265	1.1397978067398071	0.0
1.8666369915008545	1.9227579832077026	1.8666369915008545	1.9227579832077026	1.144153356552124	1147518.0
1.9227579832077026	1.9861990213394165	1.9227579832077026	1.9471579790115356	1.1586737632751465	2032746.0
1.949597954750061	1.9666789770126343	1.9300780296325684	1.9666789770126343	1.1702898740768433	1770456.0
1.9398380517959595	1.959359049797058	1.90323805809021	1.959359049797058	1.1659334897994995	2655684.0
1.9666789770126343	1.9959590435028076	1.9666789770126343	1.9959590435028076	1.1877131462097168	1704883.0
1.9666789770126343	1.9959590435028076	1.9398380517959595	1.9861990213394165	1.1819051504135132	3016333.0
1.9764389991760254	1.9764389991760254	1.959359049797058	1.9666789770126343	1.1702898740768433	590152.0
1.959359049797058	2.0106000900268555	1.959359049797058	1.959359049797058	1.1659334897994995	1540952.0
1.959359049797058	2.013040065765381	1.959359049797058	2.0106000900268555	1.1964253187179565	1540952.0
2.013040065765381	2.0764811038970947	2.013040065765381	2.013040065765381	1.1978771686553955	2721257.0
2.054521083831787	2.0862410068511963	2.054521083831787	2.0764811038970947	1.2356284856796265	3803202.0
2.0764811038970947	2.0764811038970947	2.0764811038970947	2.0764811038970947	1.2356284856796265	0.0
2.0691609382629395	2.105762004852295	2.0691609382629395	2.0862410068511963	1.241435170173645	1606525.0
2.0862410068511963	2.0862410068511963	2.049639940261841	2.0764811038970947	1.2356284856796265	918014.0
2.0691609382629395	2.0691609382629395	2.049639940261841	2.0520811080932617	1.2211092710494995	1180304.0
2.083801031112671	2.100882053375244	2.0691609382629395	2.0862410068511963	1.241435170173645	2458967.0
2.0862410068511963	2.096000909805298	2.059401035308838	2.0764811038970947	1.2356284856796265	2524539.0
2.113081932067871	2.196043014526367	2.113081932067871	2.1228420734405518	1.2632157802581787	2393394.0
2.1448020935058594	2.1789629459381104	2.1228420734405518	2.176522970199585	1.2951593399047852	2196677.0
2.159442901611328	2.2497239112854004	2.159442901611328	2.2497239112854004	1.3387186527252197	6327742.0
2.2521650791168213	2.2521650791168213	2.196043014526367	2.196043014526367	1.3067753314971924	9180144.0
2.2326440811157227	2.2326440811157227	2.125282049179077	2.159442901611328	1.2849948406219482	1278662.0
2.193603038787842	2.2253239154815674	2.1789629459381104	2.222883939743042	1.3227465152740479	4032706.0
2.2326440811157227	2.2497239112854004	2.215564012527466	2.2326440811157227	1.3285537958145142	5049079.0
2.222883939743042	2.222883939743042	2.096000909805298	2.1228420734405518	1.2632157802581787	3081905.0
2.1228420734405518	2.1228420734405518	2.0691609382629395	2.105762004852295	1.2530517578125	1508166.0
2.142362117767334	2.142362117767334	2.013040065765381	2.013040065765381	1.1978771686553955	1934387.0
2.032560110092163	2.105762004852295	2.032560110092163	2.105762004852295	1.2530517578125	819655.0
2.0862410068511963	2.188723087310791	2.0862410068511963	2.142362117767334	1.274830937385559	2426180.0
2.142362117767334	2.142362117767334	2.0862410068511963	2.1228420734405518	1.2632157802581787	6950680.0
2.113081932067871	2.113081932067871	1.9959590435028076	2.013040065765381	1.1978771686553955	6852321.0
2.032560110092163	2.049639940261841	2.0154800415039062	2.032560110092163	1.2094930410385132	3999920.0
2.032560110092163	2.0691609382629395	2.032560110092163	2.0691609382629395	1.2312730550765991	1475380.0
2.059401035308838	2.105762004852295	2.049639940261841	2.105762004852295	1.2530517578125	2819615.0
2.105762004852295	2.105762004852295	2.0862410068511963	2.0862410068511963	1.241435170173645	2983546.0
2.059401035308838	2.1789629459381104	2.059401035308838	2.159442901611328	1.2849948406219482	7770336.0
