Open	High	Low	Close	Adj Close	Volume
100873.7890625	100895.0	100873.7890625	100895.0	100895.0	0
100815.6015625	100815.6015625	100814.09375	100814.09375	100814.09375	0
100851.90625	100867.2578125	100851.90625	100867.2578125	100867.2578125	0
100856.7109375	100860.359375	100856.7109375	100860.359375	100860.359375	0
100908.03125	100946.9921875	100908.03125	100946.9921875	100946.9921875	0
100974.9375	100974.9375	100970.5703125	100970.5703125	100970.5703125	0
100973.78125	100973.78125	100965.09375	100965.09375	100965.09375	0
100997.578125	100997.578125	100959.9296875	100959.9296875	100959.9296875	0
100908.546875	100925.1796875	100908.546875	100925.1796875	100925.1796875	0
100933.6328125	100963.1328125	100933.6328125	100963.1328125	100963.1328125	0
100925.109375	100925.109375	100884.4296875	100884.4296875	100884.4296875	0
100939.2734375	100939.2734375	100925.796875	100925.796875	100925.796875	0
100956.5	100991.9921875	100956.5	100991.9921875	100991.9921875	0
100981.390625	100981.390625	100946.5390625	100946.5390625	100946.5390625	0
101009.5234375	101009.5234375	100998.2734375	100998.2734375	100998.2734375	0
100988.7265625	100993.8515625	100988.7265625	100993.8515625	100993.8515625	0
100980.0	100980.0	100965.3828125	100965.3828125	100965.3828125	0
100947.9921875	100947.9921875	100897.78125	100897.78125	100897.78125	0
100853.4375	100853.4375	100851.0234375	100851.0234375	100851.0234375	0
100793.8828125	100793.8828125	100788.453125	100788.453125	100788.453125	0
100801.390625	100801.390625	100796.28125	100796.28125	100796.28125	0
100696.5078125	100719.0	100696.5078125	100719.0	100719.0	0
100705.171875	100705.171875	100690.3515625	100690.3515625	100690.3515625	0
100667.2265625	100728.2578125	100667.2265625	100728.2578125	100728.2578125	0
100709.0625	100814.671875	100709.0625	100814.671875	100814.671875	0
100835.859375	100854.828125	100835.859375	100854.828125	100854.828125	0
100857.8671875	100857.8671875	100847.46875	100847.46875	100847.46875	0
100875.3125	100875.3125	100838.078125	100838.078125	100838.078125	0
100855.7578125	100884.03125	100855.7578125	100884.03125	100884.03125	0
100822.328125	100869.2109375	100822.328125	100869.2109375	100869.2109375	0
100879.9921875	100879.9921875	100873.203125	100873.203125	100873.203125	0
100856.25	100891.8203125	100856.25	100891.8203125	100891.8203125	0
100924.0	100924.0	100908.453125	100908.453125	100908.453125	0
100915.2578125	100915.2578125	100900.0625	100900.0625	100900.0625	0
100942.859375	100942.859375	100896.96875	100896.96875	100896.96875	0
100794.0078125	100798.09375	100794.0078125	100798.09375	100798.09375	0
100794.2109375	100807.2265625	100794.2109375	100807.2265625	100807.2265625	0
100822.171875	100866.078125	100822.171875	100866.078125	100866.078125	0
100871.1484375	100911.5625	100871.1484375	100911.5625	100911.5625	0
100907.3125	100915.34375	100907.3125	100915.34375	100915.34375	0
100921.2421875	100921.2421875	100865.4765625	100865.4765625	100865.4765625	0
100846.6015625	100846.6015625	100834.828125	100834.828125	100834.828125	0
100842.453125	100842.453125	100815.921875	100815.921875	100815.921875	0
100778.40625	100795.4921875	100778.40625	100795.4921875	100795.4921875	0
100822.078125	100822.078125	100763.4296875	100763.4296875	100763.4296875	0
100744.109375	100744.109375	100699.5078125	100699.5078125	100699.5078125	0
100677.40625	100677.40625	100675.3203125	100675.3203125	100675.3203125	0
100701.6796875	100701.6796875	100640.0	100640.0	100640.0	0
100668.640625	100689.5390625	100668.640625	100689.5390625	100689.5390625	0
100727.2265625	100746.640625	100727.2265625	100746.640625	100746.640625	0
100773.0234375	100791.140625	100773.0234375	100791.140625	100791.140625	0
100781.546875	100781.546875	100756.953125	100756.953125	100756.953125	0
100724.6015625	100727.78125	100724.6015625	100727.78125	100727.78125	0
100739.046875	100748.046875	100739.046875	100748.046875	100748.046875	0
100787.1796875	100787.1796875	100783.703125	100783.703125	100783.703125	0
100788.2109375	100788.2109375	100787.1484375	100787.1484375	100787.1484375	0
100759.78125	100771.1171875	100759.78125	100771.1171875	100771.1171875	0
100754.0390625	100800.7578125	100754.0390625	100800.7578125	100800.7578125	0
100810.03125	100810.03125	100806.71875	100806.71875	100806.71875	0
100783.7421875	100783.7421875	100766.7421875	100766.7421875	100766.7421875	0
100782.96875	100808.59375	100782.96875	100808.59375	100808.59375	0
100806.1484375	100806.1484375	100776.71875	100776.71875	100776.71875	0
100797.6484375	100797.6484375	100792.0390625	100792.0390625	100792.0390625	0
100832.859375	100832.859375	100801.5703125	100801.5703125	100801.5703125	0
100783.3125	100783.3125	100730.453125	100730.453125	100730.453125	0
100719.1484375	100752.7734375	100719.1484375	100752.7734375	100752.7734375	0
100742.03125	100742.03125	100732.4609375	100732.4609375	100732.4609375	0
100724.8203125	100743.3203125	100724.8203125	100743.3203125	100743.3203125	0
100732.1015625	100732.1015625	100724.140625	100724.140625	100724.140625	0
100731.0390625	100731.0390625	100650.6328125	100650.6328125	100650.6328125	0
100620.6328125	100620.6328125	100607.1328125	100607.1328125	100607.1328125	0
100688.4375	100693.25	100688.4375	100693.25	100693.25	0
100681.2734375	100681.2734375	100655.171875	100655.171875	100655.171875	0
100603.0703125	100619.921875	100603.0703125	100619.921875	100619.921875	0
100572.1484375	100580.3515625	100572.1484375	100580.3515625	100580.3515625	0
100563.6875	100574.953125	100563.6875	100574.953125	100574.953125	0
100532.6875	100532.6875	100463.5390625	100463.5390625	100463.5390625	0
100422.2421875	100422.2421875	100398.9296875	100398.9296875	100398.9296875	0
100447.96875	100460.546875	100447.96875	100460.546875	100460.546875	0
100463.5234375	100527.3203125	100463.5234375	100527.3203125	100527.3203125	0
100528.8671875	100540.9921875	100528.8671875	100540.9921875	100540.9921875	0
100516.7578125	100538.7734375	100516.7578125	100538.7734375	100538.7734375	0
100544.0	100551.0234375	100544.0	100551.0234375	100551.0234375	0
100539.8125	100547.5234375	100539.8125	100547.5234375	100547.5234375	0
100517.328125	100517.328125	100514.46875	100514.46875	100514.46875	0
100535.8515625	100535.8515625	100462.7109375	100462.7109375	100462.7109375	0
100492.46875	100492.46875	100489.5234375	100489.5234375	100489.5234375	0
100483.078125	100485.171875	100483.078125	100485.171875	100485.171875	0
100487.890625	100487.890625	100483.8515625	100483.8515625	100483.8515625	0
100417.5703125	100434.3203125	100417.5703125	100434.3203125	100434.3203125	0
100456.203125	100472.65625	100456.203125	100472.65625	100472.65625	0
100468.1484375	100468.1484375	100447.6796875	100447.6796875	100447.6796875	0
100469.0078125	100483.8125	100469.0078125	100483.8125	100483.8125	0
100509.3203125	100509.3203125	100468.8828125	100468.8828125	100468.8828125	0
100497.2890625	100497.2890625	100458.5234375	100458.5234375	100458.5234375	0
100494.2109375	100494.2109375	100467.0625	100467.0625	100467.0625	0
100470.5078125	100504.640625	100470.5078125	100504.640625	100504.640625	0
100512.9296875	100512.9296875	100496.796875	100496.796875	100496.796875	0
100477.421875	100477.421875	100477.140625	100477.140625	100477.140625	0
100486.3203125	100513.8984375	100486.3203125	100513.8984375	100513.8984375	0
100527.8125	100527.8125	100505.046875	100505.046875	100505.046875	0
100503.3125	100512.078125	100503.3125	100512.078125	100512.078125	0
100529.0078125	100529.0078125	100499.1484375	100499.1484375	100499.1484375	0
100504.0234375	100538.1875	100504.0234375	100538.1875	100538.1875	0
100552.03125	100565.578125	100552.03125	100565.578125	100565.578125	0
100580.140625	100601.8671875	100580.140625	100601.8671875	100601.8671875	0
100604.296875	100604.296875	100602.859375	100602.859375	100602.859375	0
100577.0390625	100589.203125	100577.0390625	100589.203125	100589.203125	0
100601.671875	100603.390625	100601.671875	100603.390625	100603.390625	0
100604.84375	100611.09375	100604.84375	100611.09375	100611.09375	0
100608.7578125	100608.7578125	100599.4921875	100599.4921875	100599.4921875	0
100608.0	100608.0	100548.703125	100548.703125	100548.703125	0
100490.7890625	100504.6875	100490.7890625	100504.6875	100504.6875	0
100497.4375	100497.4375	100468.9375	100468.9375	100468.9375	0
100400.0703125	100416.90625	100400.0703125	100416.90625	100416.90625	0
100439.8125	100439.8125	100404.390625	100404.390625	100404.390625	0
100339.9921875	100361.390625	100339.9921875	100361.390625	100361.390625	0
100362.8671875	100362.8671875	100303.5234375	100303.5234375	100303.5234375	0
100327.0625	100359.3125	100327.0625	100359.3125	100359.3125	0
100274.5234375	100279.5625	100274.5234375	100279.5625	100279.5625	0
100237.9921875	100265.5	100237.9921875	100265.5	100265.5	0
100269.359375	100270.3125	100269.359375	100270.3125	100270.3125	0
100276.2734375	100276.2734375	100273.0625	100273.0625	100273.0625	0
100255.2578125	100255.2578125	100234.546875	100234.546875	100234.546875	0
100227.65625	100228.6171875	100227.65625	100228.6171875	100228.6171875	0
100173.671875	100180.0390625	100173.671875	100180.0390625	100180.0390625	0
100208.8203125	100208.8203125	100141.5390625	100141.5390625	100141.5390625	0
100082.8671875	100129.0390625	100082.8671875	100129.0390625	100129.0390625	0
100073.2578125	100073.859375	100073.2578125	100073.859375	100073.859375	0
100069.71875	100069.71875	100047.5	100047.5	100047.5	0
100016.84375	100029.203125	100016.84375	100029.203125	100029.203125	0
100000.4296875	100003.703125	100000.4296875	100003.703125	100003.703125	0
100036.3828125	100046.0	100036.3828125	100046.0	100046.0	0
100057.7890625	100062.8828125	100057.7890625	100062.8828125	100062.8828125	0
100035.546875	100035.546875	100027.4296875	100027.4296875	100027.4296875	0
100056.0625	100089.1015625	100056.0625	100089.1015625	100089.1015625	0
100097.65625	100110.25	100097.65625	100110.25	100110.25	0
100120.75	100120.75	100114.5234375	100114.5234375	100114.5234375	0
100145.5625	100145.5625	100137.90625	100137.90625	100137.90625	0
100147.5	100147.5	100145.0625	100145.0625	100145.0625	0
100110.578125	100110.578125	100104.7421875	100104.7421875	100104.7421875	0
100091.828125	100091.828125	100058.0078125	100058.0078125	100058.0078125	0
100032.671875	100067.7734375	100032.671875	100067.7734375	100067.7734375	0
100062.2890625	100157.1796875	100062.2890625	100157.1796875	100157.1796875	0
100175.9765625	100175.9765625	100157.15625	100157.15625	100157.15625	0
100161.65625	100161.65625	100160.046875	100160.046875	100160.046875	0
100139.75	100139.75	100124.59375	100124.59375	100124.59375	0
100111.5703125	100111.5703125	100076.21875	100076.21875	100076.21875	0
100083.53125	100104.9765625	100083.53125	100104.9765625	100104.9765625	0
100085.6171875	100085.6171875	100054.34375	100054.34375	100054.34375	0
100052.34375	100052.34375	100041.1875	100041.1875	100041.1875	0
100049.828125	100057.359375	100049.828125	100057.359375	100057.359375	0
100057.7890625	100057.7890625	100015.2421875	100015.2421875	100015.2421875	0
100024.671875	100041.9765625	100024.671875	100041.9765625	100041.9765625	0
100060.03125	100071.203125	100060.03125	100071.203125	100071.203125	0
100088.1796875	100088.1796875	100083.65625	100083.65625	100083.65625	0
100082.6484375	100118.0390625	100082.6484375	100118.0390625	100118.0390625	0
100115.640625	100135.703125	100115.640625	100135.703125	100135.703125	0
100159.8515625	100159.8515625	100144.28125	100144.28125	100144.28125	0
100169.6015625	100169.6015625	100134.609375	100134.609375	100134.609375	0
100110.6328125	100148.171875	100110.6328125	100148.171875	100148.171875	0
100131.671875	100131.671875	100120.3125	100120.3125	100120.3125	0
100145.71875	100145.71875	100145.5234375	100145.5234375	100145.5234375	0
100155.578125	100155.578125	100147.40625	100147.40625	100147.40625	0
100118.0078125	100119.4609375	100118.0078125	100119.4609375	100119.4609375	0
100141.328125	100155.1484375	100141.328125	100155.1484375	100155.1484375	0
100168.296875	100168.296875	100135.9765625	100135.9765625	100135.9765625	0
100120.7734375	100120.7734375	100119.5625	100119.5625	100119.5625	0
100127.84375	100141.6171875	100127.84375	100141.6171875	100141.6171875	0
100153.0234375	100153.0234375	100137.25	100137.25	100137.25	0
100092.7578125	100097.3984375	100092.7578125	100097.3984375	100097.3984375	0
100097.28125	100097.28125	100075.9375	100075.9375	100075.9375	0
100101.3515625	100101.3515625	100093.9921875	100093.9921875	100093.9921875	0
100109.96875	100122.1796875	100109.96875	100122.1796875	100122.1796875	0
100112.7734375	100112.7734375	100088.1015625	100088.1015625	100088.1015625	0
100096.828125	100096.828125	100090.046875	100090.046875	100090.046875	0
100095.890625	100135.5078125	100095.890625	100135.5078125	100135.5078125	0
100208.65625	100208.65625	100193.90625	100193.90625	100193.90625	0
100205.890625	100205.890625	100167.40625	100167.40625	100167.40625	0
100200.3203125	100201.59375	100200.3203125	100201.59375	100201.59375	0
100158.5703125	100158.5703125	100142.4296875	100142.4296875	100142.4296875	0
100150.03125	100158.0078125	100150.03125	100158.0078125	100158.0078125	0
100123.5078125	100123.5078125	100123.5	100123.5	100123.5	0
100125.0390625	100139.09375	100125.0390625	100139.09375	100139.09375	0
100061.2421875	100061.2421875	100030.0625	100030.0625	100030.0625	0
99958.4921875	100038.25	99958.4921875	100038.25	100038.25	0
100022.03125	100034.171875	100022.03125	100034.171875	100034.171875	0
99969.9375	100071.7109375	99969.9375	100071.7109375	100071.7109375	0
100082.4296875	100102.671875	100082.4296875	100102.671875	100102.671875	0
100128.75	100281.1328125	100128.75	100281.1328125	100281.1328125	0
100279.828125	100279.828125	100252.890625	100252.890625	100252.890625	0
100277.296875	100277.296875	100270.828125	100270.828125	100270.828125	0
100274.3203125	100274.9296875	100274.3203125	100274.9296875	100274.9296875	0
100293.1171875	100293.1171875	100259.3828125	100259.3828125	100259.3828125	0
100270.34375	100270.34375	100256.65625	100256.65625	100256.65625	0
100273.5234375	100293.03125	100273.5234375	100293.03125	100293.03125	0
100291.3203125	100298.9921875	100291.3203125	100298.9921875	100298.9921875	0
100276.7578125	100307.75	100276.7578125	100307.75	100307.75	0
100305.8984375	100313.8984375	100305.8984375	100313.8984375	100313.8984375	0
100288.2421875	100302.578125	100288.2421875	100302.578125	100302.578125	0
100311.4765625	100321.203125	100311.4765625	100321.203125	100321.203125	0
100331.2421875	100335.28125	100331.2421875	100335.28125	100335.28125	0
100327.796875	100327.796875	100325.609375	100325.609375	100325.609375	0
100335.71875	100335.71875	100324.5078125	100324.5078125	100324.5078125	0
100359.6875	100359.6875	100342.671875	100342.671875	100342.671875	0
100328.046875	100328.046875	100319.6015625	100319.6015625	100319.6015625	0
100296.4296875	100303.1171875	100296.4296875	100303.1171875	100303.1171875	0
100269.453125	100269.453125	100252.453125	100252.453125	100252.453125	0
100261.5	100276.7734375	100261.5	100276.7734375	100276.7734375	0
100237.578125	100239.21875	100237.578125	100239.21875	100239.21875	0
100238.6484375	100238.6484375	100228.21875	100228.21875	100228.21875	0
100262.296875	100273.9765625	100262.296875	100273.9765625	100273.9765625	0
100289.046875	100289.046875	100269.1796875	100269.1796875	100269.1796875	0
100297.3203125	100297.3203125	100273.75	100273.75	100273.75	0
100297.0625	100356.2578125	100297.0625	100356.2578125	100356.2578125	0
100368.0234375	100398.2109375	100368.0234375	100398.2109375	100398.2109375	0
100358.5	100385.6171875	100358.5	100385.6171875	100385.6171875	0
100375.7421875	100375.7421875	100350.0078125	100350.0078125	100350.0078125	0
100367.03125	100367.03125	100351.3125	100351.3125	100351.3125	0
100363.3828125	100401.0078125	100363.3828125	100401.0078125	100401.0078125	0
100386.65625	100386.65625	100376.53125	100376.53125	100376.53125	0
100394.2421875	100395.0	100394.2421875	100395.0	100395.0	0
100394.671875	100394.671875	100389.2734375	100389.2734375	100389.2734375	0
100413.3828125	100413.3828125	100411.1015625	100411.1015625	100411.1015625	0
100406.3671875	100406.3671875	100385.5234375	100385.5234375	100385.5234375	0
100407.03125	100410.296875	100407.03125	100410.296875	100410.296875	0
100451.9921875	100451.9921875	100439.9765625	100439.9765625	100439.9765625	0
100437.4375	100437.4375	100435.84375	100435.84375	100435.84375	0
100418.6484375	100418.6484375	100415.6171875	100415.6171875	100415.6171875	0
100420.5	100420.828125	100420.5	100420.828125	100420.828125	0
100448.6484375	100473.203125	100448.6484375	100473.203125	100473.203125	0
100479.25	100488.546875	100479.25	100488.546875	100488.546875	0
100494.890625	100494.890625	100475.3515625	100475.3515625	100475.3515625	0
100474.5390625	100475.3828125	100474.5390625	100475.3828125	100475.3828125	0
100485.6875	100496.171875	100485.6875	100496.171875	100496.171875	0
100496.84375	100496.84375	100496.5234375	100496.5234375	100496.5234375	0
100486.109375	100486.109375	100475.1484375	100475.1484375	100475.1484375	0
100474.75	100478.3828125	100474.75	100478.3828125	100478.3828125	0
100482.3515625	100492.671875	100482.3515625	100492.671875	100492.671875	0
100502.28125	100507.578125	100502.28125	100507.578125	100507.578125	0
100508.4296875	100513.7578125	100508.4296875	100513.7578125	100513.7578125	0
100505.2421875	100507.359375	100505.2421875	100507.359375	100507.359375	0
100513.953125	100521.6328125	100513.953125	100521.6328125	100521.6328125	0
100500.421875	100500.421875	100466.8125	100466.8125	100466.8125	0
100465.5	100465.5	100453.0	100453.0	100453.0	0
100448.90625	100452.203125	100448.90625	100452.203125	100452.203125	0
100455.3515625	100477.2734375	100455.3515625	100477.2734375	100477.2734375	0
100479.203125	100479.203125	100448.3203125	100448.3203125	100448.3203125	0
100436.328125	100439.1484375	100436.328125	100439.1484375	100439.1484375	0
100436.171875	100447.109375	100436.171875	100447.109375	100447.109375	0
100419.46875	100419.46875	100397.890625	100397.890625	100397.890625	0
100406.53125	100429.4765625	100406.53125	100429.4765625	100429.4765625	0
100444.28125	100444.28125	100436.2890625	100436.2890625	100436.2890625	0
100453.2421875	100453.2421875	100434.0703125	100434.0703125	100434.0703125	0
100425.4921875	100431.8203125	100425.4921875	100431.8203125	100431.8203125	0
100399.7890625	100399.7890625	100393.8671875	100393.8671875	100393.8671875	0
100399.1796875	100399.1796875	100373.9609375	100373.9609375	100373.9609375	0
100376.1328125	100376.1328125	100347.4609375	100347.4609375	100347.4609375	0
100328.0625	100334.5625	100328.0625	100334.5625	100334.5625	0
100330.2265625	100330.2265625	100288.359375	100288.359375	100288.359375	0
100257.3515625	100271.078125	100257.3515625	100271.078125	100271.078125	0
100298.03125	100298.03125	100290.6015625	100290.6015625	100290.6015625	0
100247.203125	100247.203125	100217.1171875	100217.1171875	100217.1171875	0
100204.84375	100207.5078125	100204.84375	100207.5078125	100207.5078125	0
100192.4296875	100229.8515625	100192.4296875	100229.8515625	100229.8515625	0
100235.15625	100235.15625	100233.3515625	100233.3515625	100233.3515625	0
100300.3984375	100300.3984375	100292.171875	100292.171875	100292.171875	0
100331.5	100346.953125	100331.5	100346.953125	100346.953125	0
100356.5234375	100356.5234375	100344.640625	100344.640625	100344.640625	0
100327.2734375	100327.2734375	100307.28125	100307.28125	100307.28125	0
100266.71875	100327.140625	100266.71875	100327.140625	100327.140625	0
100323.609375	100330.15625	100323.609375	100330.15625	100330.15625	0
100329.828125	100372.6796875	100329.828125	100372.6796875	100372.6796875	0
100377.890625	100377.890625	100354.328125	100354.328125	100354.328125	0
100383.796875	100385.09375	100383.796875	100385.09375	100385.09375	0
100370.171875	100373.859375	100370.171875	100373.859375	100373.859375	0
100368.3515625	100368.3515625	100347.53125	100347.53125	100347.53125	0
100340.9765625	100340.9765625	100325.9296875	100325.9296875	100325.9296875	0
100323.59375	100351.3984375	100323.59375	100351.3984375	100351.3984375	0
100357.7734375	100365.09375	100357.7734375	100365.09375	100365.09375	0
100358.609375	100376.5625	100358.609375	100376.5625	100376.5625	0
100387.8828125	100410.5078125	100387.8828125	100410.5078125	100410.5078125	0
100417.40625	100434.2578125	100417.40625	100434.2578125	100434.2578125	0
100454.5234375	100454.5234375	100445.546875	100445.546875	100445.546875	0
100416.6875	100416.6875	100416.578125	100416.578125	100416.578125	0
100424.4921875	100424.4921875	100408.7890625	100408.7890625	100408.7890625	0
100419.578125	100419.578125	100373.8671875	100373.8671875	100373.8671875	0
100373.40625	100389.7265625	100373.40625	100389.7265625	100389.7265625	0
100367.0078125	100367.0078125	100348.0234375	100348.0234375	100348.0234375	0
100341.8125	100341.8125	100313.1796875	100313.1796875	100313.1796875	0
100313.859375	100322.953125	100313.859375	100322.953125	100322.953125	0
100344.03125	100344.03125	100336.140625	100336.140625	100336.140625	0
100322.8828125	100328.8671875	100322.8828125	100328.8671875	100328.8671875	0
100263.2890625	100263.2890625	100251.0078125	100251.0078125	100251.0078125	0
100285.0078125	100285.0078125	100264.5625	100264.5625	100264.5625	0
100269.578125	100269.6171875	100269.578125	100269.6171875	100269.6171875	0
100272.703125	100272.703125	100244.1328125	100244.1328125	100244.1328125	0
100235.4765625	100261.2890625	100235.4765625	100261.2890625	100261.2890625	0
100253.78125	100272.0625	100253.78125	100272.0625	100272.0625	0
100248.1015625	100248.1015625	100195.9609375	100195.9609375	100195.9609375	0
100208.2734375	100208.2734375	100203.1015625	100203.1015625	100203.1015625	0
100222.0078125	100243.078125	100222.0078125	100243.078125	100243.078125	0
100232.46875	100252.328125	100232.46875	100252.328125	100252.328125	0
100264.3203125	100264.3203125	100255.6015625	100255.6015625	100255.6015625	0
100289.8984375	100294.7890625	100289.8984375	100294.7890625	100294.7890625	0
100284.2109375	100284.2109375	100257.5625	100257.5625	100257.5625	0
100252.1015625	100252.1015625	100242.4375	100242.4375	100242.4375	0
100207.21875	100235.03125	100207.21875	100235.03125	100235.03125	0
100250.2578125	100253.4765625	100250.2578125	100253.4765625	100253.4765625	0
100266.2421875	100274.953125	100266.2421875	100274.953125	100274.953125	0
100280.296875	100293.2578125	100280.296875	100293.2578125	100293.2578125	0
100271.9765625	100271.9765625	100256.6484375	100256.6484375	100256.6484375	0
100287.7890625	100308.6875	100287.7890625	100308.6875	100308.6875	0
100322.7265625	100322.7265625	100306.9609375	100306.9609375	100306.9609375	0
100321.3515625	100321.3515625	100319.7109375	100319.7109375	100319.7109375	0
